id,nombre_original,nombre_normalizado,nombre_nlp,rut,fuente_original,tipo_institucion
043cc3ab-2833-4c24-85ed-761ccd7aa872,CLUB DEPORTIVO MILON DE CROTONA UBB,CD MILON DE CROTONA UBB,CD MILON CROTONA UBB,65.058.223-3,PROGS,OSC
e347cc5b-408f-4842-a394-0db927621ba6,CLUB DEPORTIVO ESTRELLA DE MANZANAL,CD ESTRELLA DE MANZANAL,CD ESTRELLA MANZANAL,65.689.120-3,PROGS,OSC
7bab104d-3ed7-46c8-9a37-ff5b9ab7aef3,CLUB DEPORTIVO FERROVIARIO DE ÑIPAS,CD FERROVIARIO DE ÑIPAS,CD FERROVIARIO ÑIPAS,65.021.770-5,PROGS,OSC
1536fa0e-52e3-4b51-8ea9-368eead6fef2,CLUB DEPORTIVO UNIVERSIDAD DE CHILE,CD UNIVERSIDAD DE CHILE,CD UNIVERSIDAD CHILE,73.628.400-6,PROGS,UNIVERSIDAD
58dbf610-6838-4e18-82f1-e415249cbdc6,CLUB DEPORTIVO JUVENIL DE LOS ANDES,CD JUVENIL DE LOS ANDES,CD ANDES,75.945.820-6,PROGS,OSC
e66d3383-fa41-401a-a619-0546454ee265,CLUB DEPORTIVO ESTRELLA DE LA COSTA,CD ESTRELLA DE LA COSTA,CD ESTRELLA COSTA,65.950.730-7,PROGS,OSC
8478a99a-03b6-464f-88c5-575803a7004e,CLUB DEPORTIVO BALONMANO SAN CARLOS,CD BALONMANO SAN CARLOS,CD BALONMANO SAN CARLOS,65.024.584-9,PROGS,OSC
cae2e166-e3c0-412b-9279-34239f98a76b,JUNTA DE VECINOS TREHUALEMU ORIENTE,JV TREHUALEMU ORIENTE,JV TREHUALEMU ORIENTE,65.447.320-K,PROGS,OSC
e08a6c78-76cf-42b9-8b26-01f4f297ab5f,JUNTA DE VECINOS VILLA LOS CORTESES,JV VILLA LOS CORTESES,JV VILLA CORTESES,75.315.200-8,PROGS,OSC
36b5511a-521d-4fee-8cc3-5c9bfbcffafe,COMITE DE VIVIENDA VILLA EL MIRADOR,COMITE DE VIVIENDA VILLA EL MIRADOR,COMITE VIVIENDA VILLA MIRADOR,74.145.600-1,PROGS,OSC
e10f85cb-b1a6-4de5-89e1-360490faca4c,JUNTA DE VECINOS VILLA LOS JARDINES,JV VILLA LOS JARDINES,JV VILLA JARDINES,73.549.000-1,PROGS,OSC
ca180883-a3fe-4484-a8e4-e789e962c638,JUNTA DE VECINOS 4 RURAL PASO ANCHO,JV 4 RURAL PASO ANCHO,JV 4 RURAL PASO ANCHO,72.587.800-1,PROGS,OSC
132a0bfa-d755-41d8-a8af-445796e6b9c6,JUNTA DE VECINOS NUEVO AMANECER SUR,JV NUEVO AMANECER SUR,JV NUEVO AMANECER SUR,65.231.550-K,PROGS,OSC
f7d927a7-0923-4399-907d-5e0fafd661c7,JUNTA DE VECINOS EL ESPINAL ORIENTE,JV EL ESPINAL ORIENTE,JV ESPINAL ORIENTE,65.004.038-4,PROGS,OSC
b522d950-2498-4923-bfd9-19196ded2c37,JUNTA DE VECINOS PORTEÑA-ALESSANDRI,JV PORTEÑA-ALESSANDRI,JV PORTEÑA ALESSANDRI,65.052.972-3,PROGS,OSC
7b9b31ee-a354-4c6e-b447-3acc0eddc70d,JUNTA DE VECINOS VILLA DON MARTIN I,JV VILLA DON MARTIN I,JV VILLA DON MARTIN I,65.126.275-5,PROGS,OSC
88d4bdcb-de63-4ab4-a825-c64cdb1118fa,JUNTA DE VECINOS VILLA LOS MAITENES,JV VILLA LOS MAITENES,JV VILLA MAITENES,65.095.224-3,PROGS,OSC
a2abbb56-46f8-4fab-86d0-832bc4b34ae3,JUNTA DE VECINOS MAULE LARQUI CHICO,JV MAULE LARQUI CHICO,JV MAULE LARQUI CHICO,72.806.700-4,PROGS,OSC
9aeaf829-c694-4523-bcca-fde0e3451026,JUNTA DE VECINOS EL PEUMO DE ZEMITA,JV EL PEUMO DE ZEMITA,JV PEUMO ZEMITA,65.448.930-0,PROGS,OSC
8e85555d-b9b9-4478-a7f9-bff03ccb0642,JUNTA DE VECINOS VILLA LA ESPERANZA,JV VILLA LA ESPERANZA,JV VILLA ESPERANZA,74.477.100-5,PROGS,OSC
97963a44-e913-4a7a-83d1-480009d19093,COMITÉ CAMPESINO SAN PEDRO EL PILME,COMITÉ CAMPESINO SAN PEDRO EL PILME,COMITÉ SAN PEDRO PILME,65.005.041-K,PROGS,OSC
cc3fccee-2270-4c6f-b8f9-72307f242b70,JUNTA DE VECINOS VILLA LOS COLIHUES,JV VILLA LOS COLIHUES,JV VILLA COLIHUES,65.016.518-7,PROGS,OSC
f95c504b-3692-466e-94a5-1fbcdcd7a32c,JUNTA DE VECINOS VALLE LOS CASTAÑOS,JV VALLE LOS CASTAÑOS,JV VALLE CASTAÑOS,65.216.187-1,PROGS,OSC
412e16a1-b1c5-4afc-b492-5c0736105ced,JUNTA DE VECINOS RINCONADA DE ITATA,JV RINCONADA DE ITATA,JV RINCONADA ITATA,65.238.410-2,PROGS,OSC
b7c10bc3-74e9-4704-9429-900b305ef884,COMITÉ DE ADELANTO CANAL DE LA MINA,COMITÉ DE ADELANTO CANAL DE LA MINA,COMITÉ ADELANTO CANAL MINA,65.058.751-0,PROGS,OSC
dea26378-bb49-44cf-8a00-30a6dbce0d3d,JUNTA DE VECINOS N° 2 PASO EL ROBLE,JV N° 2 PASO EL ROBLE,JV N° 2 PASO ROBLE,65.146.030-1,PROGS,OSC
870f4abe-c63b-4643-a1fc-d0bd5db91c8a,JUNTA DE VECINOS VILLA DON AMBROSIO,JV VILLA DON AMBROSIO,JV VILLA DON AMBROSIO,65.615.250-8,PROGS,OSC
12578e0c-e253-4eb3-ab71-47ed9903afeb,JUNTA DE VECINOS QUILMO SUR ORIENTE,JV QUILMO SUR ORIENTE,JV QUILMO SUR ORIENTE,65.011.314-4,PROGS,OSC
22e0702d-2787-46e2-bc78-2e696021e37d,JUNTA DE VECINOS VILLA LAS AMERICAS,JV VILLA LAS AMERICAS,JV VILLA AMERICAS,65.607.240-7,PROGS,OSC
c24d61c0-2974-4a0d-8b1f-f2aa32dde52f,JUNTA DE VECINOS VILLA CARLOS AVILA,JV VILLA CARLOS AVILA,JV VILLA CARLOS AVILA,74.226.200-6,PROGS,OSC
9dbd9cf8-40ee-43a3-9a83-46bff339d395,JUNTAS DE VECINOS ALTOS DEL QUILLAY,JUNTAS DE VECINOS ALTOS DEL QUILLAY,JUNTAS VECINOS ALTOS QUILLAY,65.206.888-K,PROGS,OTROS
5b41739a-8e3d-4c17-a01b-22338ff1c718,JUNTA DE VECINOS PUERTAS DE VIRGUIN,JV PUERTAS DE VIRGUIN,JV PUERTAS VIRGUIN,75.212.200-8,PROGS,OSC
471cfe38-7064-447e-a2a9-709c77e93cbe,JUNTA DE VECINOS LOS LLEUQUES BAJOS,JV LOS LLEUQUES BAJOS,JV LLEUQUES BAJOS,73.981.400-6,PROGS,OSC
91a71d83-caae-49c3-8565-9ed5133fc04e,COMITÉ DE AGUA POTABLE LAS ESQUINAS,COMITÉ DE AGUA POTABLE LAS ESQUINAS,COMITÉ AGUA POTABLE ESQUINAS,65.895.040-1,PROGS,OSC
cb25cd8c-2f36-4d50-92aa-f3b19ab0c97a,COMITE DE AGUA POTABLE RURAL VIDICO,COMITE DE AGUA POTABLE RURAL VIDICO,COMITE AGUA POTABLE RURAL VIDICO,65.170.528-2,PROGS,OSC
65c6144d-c083-42ba-bd4c-46a186dd7b92,TALLER DE MANUALIDADES LAS ABEJITAS,TALLER DE MANUALIDADES LAS ABEJITAS,TALLER MANUALIDADES ABEJITAS,65.192.234-8,PROGS,OSC
85644851-049f-4803-867c-d278b52a1d13,JUNTA DE VECINOS N°2 GRUMETE CORTES,JV N°2 GRUMETE CORTES,JV N°2 GRUMETE CORTES,65.436.490-7,PROGS,OSC
a627d05b-b441-4d2e-9288-c5c2a5735d86,JUNTA DE VECINOS HERIBERTO CARRASCO,JV HERIBERTO CARRASCO,JV HERIBERTO CARRASCO,65.809.340-1,PROGS,OSC
80261008-cf35-46f9-9755-358c3c3d8934,TALLER DE MANUALIDADES LA ESPERANZA,TALLER DE MANUALIDADES LA ESPERANZA,TALLER MANUALIDADES ESPERANZA,65.069.557-7,PROGS,OSC
b1ede43c-0111-401d-8f8e-0506d5deabe7,PASTORAL SOCIAL SAN CARLOS BORROMEO,PASTORAL SOCIAL SAN CARLOS BORROMEO,PASTORAL SAN CARLOS BORROMEO,65.100.793-3,PROGS,OTROS
c6eda4ce-55c2-4aa8-b550-5410b16c42af,JUNTA DE VECINOS ARTURO PRAT U.V 23,JV ARTURO PRAT U.V 23,JV ARTURO PRAT U V 23,65.001.630-0,PROGS,OSC
d32afd6a-1b4d-447f-99f9-1cc34877bfc2,CLUB DE ADULTO MAYOR REPOSO Y VIDA,CLUB DE ADULTO MAYOR REPOSO Y VIDA,CLUB REPOSO VIDA,65.025.733-2,PROGS,OSC
fc59a3b4-428c-49f1-ad91-2f931971b7a8,CLUB DEL ADULTO MAYOR SOL NACIENTE,CLUB DEL ADULTO MAYOR SOL NACIENTE,CLUB SOL NACIENTE,74.522.000-2,PROGS,OSC
959d9bf8-8ed0-4ca8-b773-1f1ca84b4ede,CLUB DE TANGO ADULTO MAYOR QUILLÓN,CLUB DE TANGO ADULTO MAYOR QUILLÓN,CLUB TANGO QUILLÓN,65.918.100-2,PROGS,OSC
e1cdc46e-7143-4cd2-9aa2-cc5c66a822c8,CLUB DE ADULTO MAYOR TAI CHI CHUAN,CLUB DE ADULTO MAYOR TAI CHI CHUAN,CLUB TAI CHI CHUAN,65.020.861-7,PROGS,OSC
c5013be4-e279-425b-bec8-654bd06615c0,ADULTOS MAYORES AL ALERO DEL TANGO,ADULTOS MAYORES AL ALERO DEL TANGO,ADULTOS MAYORES AL ALERO TANGO,65.352.760-8,PROGS,OTROS
7d9c7700-3ac4-4437-8e40-d48c73874e8d,CLUB ADULTO MAYOR JESUS RESUCITADO,CLUB ADULTO MAYOR JESUS RESUCITADO,CLUB JESUS RESUCITADO,65.107.235-2,PROGS,OSC
796037fb-a752-41f5-88f1-99dfe76c6ae1,CLUB ADULTO MAYOR BRISAS DEL ITATA,CLUB ADULTO MAYOR BRISAS DEL ITATA,CLUB BRISAS ITATA,65.025.006-0,PROGS,OSC
f9472cd9-8555-4048-a6a5-e3397f131ed3,CLUB DE ADULTO MAYOR LAS MARIPOSAS,CLUB DE ADULTO MAYOR LAS MARIPOSAS,CLUB MARIPOSAS,65.003.657-3,PROGS,OSC
d3c8e012-69f7-4502-a239-544f6ce51dbb,CORPORACIÓN CULTURAL DE SAN FABIÁN,CORPORACIÓN CULTURAL DE SAN FABIÁN,CORPORACIÓN SAN FABIÁN,65.165.883-7,PROGS,OSC
f6bc9c97-f321-43fb-ba4d-e08cd87c06c1,ASOCIACIÓN INDÍGENA PETU MONGELEIÑ,ASOCIACIÓN INDÍGENA PETU MONGELEIÑ,ASOCIACIÓN INDÍGENA PETU MONGELEIÑ,65.210.276-K,PROGS,OSC
b1b5d61c-8fc7-43c4-9163-287b94ae44f1,CONJUNTO FOLKLÓRICO SURCO Y TRIGAL,CONJUNTO FOLKLÓRICO SURCO Y TRIGAL,CONJUNTO FOLKLÓRICO SURCO TRIGAL,75.543.200-8,PROGS,OTROS
80dd9c34-cb38-4be8-b2b4-e0411fadc1e3,JUNTA DE VECINOS N° 5 SAN BERNARDO,JV N° 5 SAN BERNARDO,JV N° 5 SAN BERNARDO,75.318.000-1,PROGS,OSC
21f3afc9-903e-4830-9413-1416d1d56192,BALLET FOLKLORICO TRIGALES DE CATO,BALLET FOLKLORICO TRIGALES DE CATO,BALLET FOLKLORICO TRIGALES CATO,65.800.070-5,PROGS,OTROS
57256972-e708-4a42-a448-eaf88d5e4c79,CLUB DEPORTIVO DE TRIATLÓN QUILLÓN,CD DE TRIATLÓN QUILLÓN,CD TRIATLÓN QUILLÓN,65.173.133-K,PROGS,OSC
1ef81fc4-0e2b-45a4-be2d-89e67e9a3905,CLUB DEPORTIVO Y RAYUELA LAS VEGAS,CD Y RAYUELA LAS VEGAS,CD RAYUELA VEGAS,73.522.100-0,PROGS,OSC
5a60e921-81bb-4624-be7a-0640dbf4b376,CLUB DEPORTIVO SAN LUIS DE ARIZONA,CD SAN LUIS DE ARIZONA,CD SAN LUIS ARIZONA,65.078.893-1,PROGS,OSC
e4b4130b-aad1-4ddf-8b7b-1e21c27c4a5c,CLUB DEPORTIVO SAN LUIS DE CHILLAN,CD SAN LUIS DE CHILLAN,CD SAN LUIS CHILLAN,65.419.300-K,PROGS,OSC
d58afe63-ff65-424f-9222-529528b525c0,CLUB DEPORTIVO LIBERTAD DE COELEMU,CD LIBERTAD DE COELEMU,CD LIBERTAD COELEMU,71.221.800-2,PROGS,OSC
09c155f3-53b9-4b60-b27c-846380e026f1,CLUB DEPORTIVO SAN ANTONIO DE CATO,CD SAN ANTONIO DE CATO,CD SAN ANTONIO CATO,65.249.880-9,PROGS,OSC
535fe8de-9cf5-4a42-b8a1-c88625e01ace,CLUB DEPORTIVO COLO COLO LA MERCED,CD COLO COLO LA MERCED,CD COLO COLO MERCED,65.147.581-3,PROGS,OSC
6241965a-4274-441f-bc5f-10bbb9691bd9,COLEGIO DE PROFESORES DE CHILE A.G,COLEGIO DE PROFESORES DE CHILE A.G,COLEGIO PROFESORES CHILE A G,70.373.100-7,PROGS,OTROS
250bed58-bb9a-47ec-9863-c2283b4db477,ESCUELA DE FÚTBOL REY ARTURO VIDAL,ESCUELA DE FÚTBOL REY ARTURO VIDAL,ESCUELA FÚTBOL REY ARTURO VIDAL,65.071.919-0,PROGS,OTROS
92d1ec7b-51ea-40fc-9299-f36f34d7f61c,CLUB DEPORTIVO ARTURO PRAT COELEMU,CD ARTURO PRAT COELEMU,CD ARTURO PRAT COELEMU,71.428.900-4,PROGS,OSC
659f8b3c-455d-4b9b-a11c-a289e3bc7fb7,CLUB DEPORTIVO ESTRELLA CAMPANARIO,CD ESTRELLA CAMPANARIO,CD ESTRELLA CAMPANARIO,65.248.760-2,PROGS,OSC
6093b087-bb44-4df1-896b-5de75836ebb5,AGRUPACION DE ARTESANOS EL PUELCHE,AGRUPACION DE ARTESANOS EL PUELCHE,AGRUPACION ARTESANOS PUELCHE,65.728.200-6,PROGS,OSC
51948a7e-827a-46da-a7c9-9bc916cddd90,AGRUPACIÓN DE MUJERES LAS ARAÑITAS,AGRUPACIÓN DE MUJERES LAS ARAÑITAS,AGRUPACIÓN MUJERES ARAÑITAS,65.084.677-K,PROGS,OSC
d8492af2-7f2c-4fa9-b30c-72cc320f626c,CENTRO DE MADRES RENACER DE PEMUCO,CENTRO DE MADRES RENACER DE PEMUCO,CENTRO MADRES RENACER PEMUCO,73.369.400-9,PROGS,OTROS
87f7a8da-fd27-4ff8-b4b7-ca2ddbac17c6,COMITE DE DESARROLLO MANOS MAGICAS,COMITE DE DESARROLLO MANOS MAGICAS,COMITE DESARROLLO MANOS MAGICAS,65.148.898-2,PROGS,OSC
997dc13f-b5a0-4c47-80a9-0511f9d2f604,JUNTA DE VECINOS ALTOS DE COIHUECO,JV ALTOS DE COIHUECO,JV ALTOS COIHUECO,65.034.148-1,PROGS,OSC
e4bbb20d-6d6e-4aae-b4a5-70b0fabbf1e0,JUNTA DE VECINOS FRUTILLAR CENTRAL,JV FRUTILLAR CENTRAL,JV FRUTILLAR CENTRAL,65.833.990-7,PROGS,OSC
601c7c04-5fd5-46d5-a94a-ff0ccfde4755,JUNTA DE VECINOS VILLA LAS ACACIAS,JV VILLA LAS ACACIAS,JV VILLA ACACIAS,65.068.326-9,PROGS,OSC
d9b63213-597e-4006-a197-732176970d95,JUNTA DE VECINOS EL SALTILLO N 6 R,JV EL SALTILLO N 6 R,JV SALTILLO N 6 R,74.094.400-2,PROGS,OSC
6e4186fa-6748-4d32-9e8d-b1f2add983b6,JUNTA DE VECINOS VILLA SANTA MARIA,JV VILLA SANTA MARIA,JV VILLA SANTA MARIA,65.463.420-3,PROGS,OSC
d81385ef-16c7-45f8-95e1-0a0eeec67e13,JUNTA DE VECINOS CLODOMIRO ALMEYDA,JV CLODOMIRO ALMEYDA,JV CLODOMIRO ALMEYDA,65.147.440-K,PROGS,OSC
ee68a2c9-035a-4b6c-9c55-9e9596b320f1,JUNTA DE VECINOS 4-U MANUEL BULNES,JV 4-U MANUEL BULNES,JV 4 U MANUEL BULNES,73.624.100-5,PROGS,OSC
785d0dd3-4089-4d8a-ac6b-b4a284389752,COMITE DE AGUA POTABLE LOS PUQUIOS,COMITE DE AGUA POTABLE LOS PUQUIOS,COMITE AGUA POTABLE PUQUIOS,65.112.220-1,PROGS,OSC
a5ce39fc-e871-434d-b7bc-157794810b91,JUNTA DE VECINOS TALQUIPEN CENTRAL,JV TALQUIPEN CENTRAL,JV TALQUIPEN CENTRAL,65.194.770-7,PROGS,OSC
136fe02b-7a34-420a-b167-ea8578eb8814,JUNTA DE VECINOS VISTA DE SCHLEYER,JV VISTA DE SCHLEYER,JV VISTA SCHLEYER,65.219.542-3,PROGS,OSC
3d459864-5504-4a91-9f15-8040bb66ee11,JUNTA DE VECINOS VIRGEN DEL CAMINO,JV VIRGEN DEL CAMINO,JV VIRGEN CAMINO,65.164.312-0,PROGS,OSC
40c41c7b-ce75-4172-9008-46ef7f987495,JUNTA DE VECINOS GAONA MONTECILLOS,JV GAONA MONTECILLOS,JV GAONA MONTECILLOS,65.010.175-8,PROGS,OSC
5ad459af-c6e7-4766-b5e9-9d223a9b88ab,JUNTA DE VECINOS VILLA LOS ALERCES,JV VILLA LOS ALERCES,JV VILLA ALERCES,65.012.256-9,PROGS,OSC
1f9aec69-338c-41ca-bf1f-b49ae307d5f4,JUNTA DE VECINOS UNIÓN 16 DE JULIO,JV UNIÓN 16 DE JULIO,JV UNIÓN 16 JULIO,65.056.478-2,PROGS,OSC
64ccbd67-680e-46c1-a3e2-ef239398a093,JUNTA DE VECINOS LOS PRESIDENTE II,JV LOS PRESIDENTE II,JV PRESIDENTE II,65.780.410-K,PROGS,OSC
9104c0be-eeaa-45f3-a3d0-1f721cac95c6,JUNTA DE VECINOS BRISAS DEL VOLCAN,JV BRISAS DEL VOLCAN,JV BRISAS VOLCAN,65.742.180-4,PROGS,OSC
169459fd-1a29-4c7e-a7a2-3320023556af,JUNTA DE VECINOS RINCONADA DE CATO,JV RINCONADA DE CATO,JV RINCONADA CATO,65.323.550-K,PROGS,OSC
6fa6467d-12ae-4fbb-90e5-0980181e2930,COMITE DE ADELANTO ALTO LOS LIRIOS,COMITE DE ADELANTO ALTO LOS LIRIOS,COMITE ADELANTO ALTO LIRIOS,62.227.766-7,PROGS,OSC
a08f8544-b607-4160-82e2-b2c4b3a8692c,JUNTA DE VECINOS ALTOS DE ZAPALLAR,JV ALTOS DE ZAPALLAR,JV ALTOS ZAPALLAR,65.216.887-6,PROGS,OSC
039decf2-7ba2-4583-84b2-be74f47c11e1,JUNTA DE VECINOS MANUEL PINO YAÑEZ,JV MANUEL PINO YAÑEZ,JV MANUEL PINO YAÑEZ,73.369.900-0,PROGS,OSC
450ffd0d-8e14-4528-9ccb-4bfb7504b9a3,JUNTA DE VECINOS OTINGUE N°3 RURAL,JV OTINGUE N°3 RURAL,JV OTINGUE N°3 RURAL,73.289.700-3,PROGS,OSC
d8450866-5635-47a3-ba62-23a5743d8b35,JUNTA DE VECINOS EL CARMEN DE CATO,JV EL CARMEN DE CATO,JV CARMEN CATO,65.245.300-7,PROGS,OSC
bf52baf6-b49e-4156-bbb4-75b2435bc463,JUNTA DE VECINOS TIERRA DE VIENTOS,JV TIERRA DE VIENTOS,JV TIERRA VIENTOS,65.077.557-0,PROGS,OSC
3c49f41f-f06e-4884-a906-cbe006424809,JUNTA DE VECINOS ALTOS DE ÑUBLE II,JV ALTOS DE ÑUBLE II,JV ALTOS II,65.204.786-6,PROGS,OSC
930dd214-8cac-4aef-a33e-bb716960a060,CLUB ADULTO MAYOR FLOR DEL BOSQUE,CLUB ADULTO MAYOR FLOR DEL BOSQUE,CLUB FLOR BOSQUE,65.025.659-K,PROGS,OSC
f61d87e6-7805-475f-81d8-41b6c7567ee8,GRUPO ADULTO MAYOR LA EDAD DORADA,GRUPO ADULTO MAYOR LA EDAD DORADA,GRUPO EDAD DORADA,65.140.400-2,PROGS,OTROS
fb0886a7-84dd-43db-aeb3-0996d72ce032,CLUB ADULTO MAYOR LAS GOLONDRINAS,CLUB ADULTO MAYOR LAS GOLONDRINAS,CLUB GOLONDRINAS,65.062.190-0,PROGS,OSC
ea2069d3-c52e-42e2-aa7a-9d8cb3e51d2c,CLUB ADULTO MAYOR SURCO Y SEMILLA,CLUB ADULTO MAYOR SURCO Y SEMILLA,CLUB SURCO SEMILLA,65.125.028-5,PROGS,OSC
5cf9d6af-c9f4-4adc-9e80-e22c476ac7b1,CLUB ADULTO MAYOR SAGRADO CORAZÓN,CLUB ADULTO MAYOR SAGRADO CORAZÓN,CLUB SAGRADO CORAZÓN,65.610.460-0,PROGS,OSC
d2d4abee-2243-4609-af3a-404ba9b7de66,CLUB DE ADULTO MAYOR UNIDAS MEJOR,CLUB DE ADULTO MAYOR UNIDAS MEJOR,CLUB UNIDAS MEJOR,65.196.577-3,PROGS,OSC
b2f0b9a0-341d-418d-aa1b-0d409f2898ba,CLUB ADULTO MAYOR VOLVER A LOS 17,CLUB ADULTO MAYOR VOLVER A LOS 17,CLUB VOLVER A 17,65.096.443-8,PROGS,OSC
5b165cc3-5c39-4351-8f23-1a20814827cf,AGRUPACION ADULTO MAYOR AVE FENIX,AGRUPACION ADULTO MAYOR AVE FENIX,AGRUPACION AVE FENIX,65.203.274-5,PROGS,OSC
88c70172-532e-42d3-8439-85ff4bd226b9,CLUB ADULTO MAYOR SANTA GUADALUPE,CLUB ADULTO MAYOR SANTA GUADALUPE,CLUB SANTA GUADALUPE,65.512.680-2,PROGS,OSC
4d3409ae-76f8-464a-9636-2e520a2dff79,CLUB ADULTO MAYOR ESPERANZA JOVEN,CLUB ADULTO MAYOR ESPERANZA JOVEN,CLUB ESPERANZA JOVEN,65.040.666-4,PROGS,OSC
3a8b683f-1fae-421f-b376-033b04bb1fa7,GRUPO DEL ADULTO MAYOR VIDA NUEVA,GRUPO DEL ADULTO MAYOR VIDA NUEVA,GRUPO VIDA NUEVA,74.787.300-3,PROGS,OTROS
f21748a6-46a8-4c79-b6d8-8b5c98965f21,ACADEMIA ADULTO MAYOR EL ESFUERZO,ACADEMIA ADULTO MAYOR EL ESFUERZO,ACADEMIA ESFUERZO,65.920.590-4,PROGS,OTROS
3e437cd1-1f7e-4688-843b-3e6dadd44b07,ACADEMIA DE ADULTO MAYOR ENMANUEL,ACADEMIA DE ADULTO MAYOR ENMANUEL,ACADEMIA ENMANUEL,65.909.210-7,PROGS,OTROS
ac4c41e8-8059-4f07-ad3f-d8214b5bfa56,CLUB ADULTO MAYOR AGUAS DEL ITATA,CLUB ADULTO MAYOR AGUAS DEL ITATA,CLUB AGUAS ITATA,65.598.360-0,PROGS,OSC
5d99a171-03e8-4586-b409-3aa3f8170b63,CLUB ADULTO MAYOR PEÑA SANTA ROSA,CLUB ADULTO MAYOR PEÑA SANTA ROSA,CLUB PEÑA SANTA ROSA,65.046.880-5,PROGS,OSC
dbfdb305-a3f1-4906-8435-8ec276ade5b9,JUNTA DE VECINOS LOS MAQUIS BAJOS,JV LOS MAQUIS BAJOS,JV MAQUIS BAJOS,73.723.200-K,PROGS,OSC
7445acf8-39f6-4ec0-8b8f-768c0c76a764,ASOCIACIÓN DE ARTESANOS DE NINHUE,ASOCIACIÓN DE ARTESANOS DE NINHUE,ASOCIACIÓN ARTESANOS NINHUE,65.037.242-5,PROGS,OSC
083cb5d7-b016-4845-ace8-2abda91ec1bc,CONJUNTO FOLCLÓRICO LOS DEL VALLE,CONJUNTO FOLCLÓRICO LOS DEL VALLE,CONJUNTO FOLCLÓRICO VALLE,65.326.170-5,PROGS,OTROS
c8df2fb7-13ab-40a2-af85-d61be10d354e,CORPORACION ARCUCITEC SAN NICOLÁS,CORPORACION ARCUCITEC SAN NICOLÁS,CORPORACION ARCUCITEC SAN NICOLÁS,65.198.871-3,PROGS,OSC
39f1307a-ba9c-46de-9509-fc0cef3537fd,JUNTA DE VECINOS LOS MAQIOS ALTOS,JV LOS MAQIOS ALTOS,JV MAQIOS ALTOS,73.723.100-3,PROGS,OSC
6d67e37e-cf6f-4e38-a229-a8a03c9c4103,CLUB DEPORTIVO SAN JOSE DE ZEMITA,CD SAN JOSE DE ZEMITA,CD SAN JOSE ZEMITA,65.299.730-9,PROGS,OSC
c1ed8dc7-fbfb-4c8b-b35f-3541e91be538,CLUB DEPORTIVO COBRELOA DE NINHUE,CD COBRELOA DE NINHUE,CD COBRELOA NINHUE,73.417.700-8,PROGS,OSC
0ed55aac-2164-4e75-9bcc-30ae7327cb05,CLUB DEPORTIVO ÑUBLENSE DE PEMUCO,CD ÑUBLENSE DE PEMUCO,CD ÑUBLENSE PEMUCO,71.659.600-1,PROGS,OSC
aafa270f-5f08-49c5-bbeb-2193070ef07e,CLUB DEPORTIVO RENACER BUREO BAJO,CD RENACER BUREO BAJO,CD RENACER BUREO BAJO,65.027.061-4,PROGS,OSC
6a3cdca4-cd4e-4b5e-b46a-b7534dcd0ed7,CLUB DEPORTIVO CATOLICA DE PEMUCO,CD CATOLICA DE PEMUCO,CD CATOLICA PEMUCO,75.941.590-6,PROGS,OSC
614862cf-5077-41ec-ae90-e368ded6210f,CLUB DEPORTIVO LAUTARO DE CHILLAN,CD LAUTARO DE CHILLAN,CD LAUTARO CHILLAN,65.276.660-9,PROGS,OSC
b32b51ce-14c1-4fb4-ae4b-c178f9e1c190,CLUB DEPORTIVO BERNARDO O'HIGGINS,CD BERNARDO O'HIGGINS,CD BERNARDO O'HIGGINS,65.080.190-3,PROGS,OSC
cb3ce1e6-3d86-46f4-afc1-6bdd0fda8865,CLUB DEPORTIVO RENACER LOS HÉROES,CD RENACER LOS HÉROES,CD RENACER HÉROES,65.041.730-5,PROGS,OSC
4352271c-4a4e-40aa-a20e-70fe6eecd051,CLUB DEPORTIVO Y CULTURAL CHILLAN,CD Y CULTURAL CHILLAN,CD CHILLAN,65.021.678-4,PROGS,OSC
26d867d4-5676-40a5-a74d-0b7f625cba42,JUNTA DE VECINOS LUCUMAVIDA NORTE,JV LUCUMAVIDA NORTE,JV LUCUMAVIDA NORTE,73.479.500-3,PROGS,OSC
d055a0f0-89a3-44c4-9057-2e55b3b9ccf5,CLUB DEPORTIVO CENTRAL GUARILIHUE,CD CENTRAL GUARILIHUE,CD CENTRAL GUARILIHUE,72.846.900-5,PROGS,OSC
4ad194e3-afca-49b9-b8d4-219bc8de4e2f,CLUB DEPORTIVO SAN MIGUEL CENTRAL,CD SAN MIGUEL CENTRAL,CD SAN MIGUEL CENTRAL,77.029.010-4,PROGS,OSC
590f8677-0084-4208-8e13-d2394bce9d7d,CLUB DEPORTIVO LA UNION DE YUNGAY,CD LA UNION DE YUNGAY,CD UNION YUNGAY,65.270.710-6,PROGS,OSC
d0b81c73-8714-42f1-9bb7-3f24bf0a2d6a,CLUB DE RAYUELA LOS VIEJOS AMIGOS,CLUB DE RAYUELA LOS VIEJOS AMIGOS,CLUB RAYUELA VIEJOS AMIGOS,65.170.016-7,PROGS,OSC
a5c5ad2c-d0ad-4ff1-8362-defc70424a6c,CLUB DEPORTIVO ESTRELLA LA GLORIA,CD ESTRELLA LA GLORIA,CD ESTRELLA GLORIA,65.295.890-7,PROGS,OSC
